total_examples, threshold, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, prediction_time, overall_accuracy_correction, false_positives_num_correction, false_negatives_num_correction, true_negatives_num_correction, true_positives_num_correction, correction_time, pseudo_qty, extraction_time, ft_epochs, ft_time, ft_loss, ft_val_loss, ft_val_acc, pseudo_acc, pseudo_acc_corrected
 300000, 0.814278, 0.6767463698098828, 18813, 4940, 15398, 34330, 3.895543098449707, 0.6661177719410459, 20372, 4162, 13839, 35108, 3.0492827892303467, no fine tuning, -, -, -, -, -, -, -, -
