total_examples, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, threshold
300000, 0.9111198813298675, 2062, 4469, 32149, 34801, 0.652828
300000, 0.9366094636708809, 831, 3827, 33380, 35443, 0.652828
