total_examples, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, threshold
300000, 0.9104666512431785, 1873, 4706, 32338, 34564, 0.68415546
300000, 0.9361467590261429, 555, 4137, 33656, 35133, 0.68415546
