total_examples, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, threshold
300000, 0.9270559736530531, 1823, 3537, 32388, 35733, 0.68415546
300000, 0.9543827656128795, 526, 2826, 33685, 36444, 0.68415546
