total_examples, threshold, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, prediction_time, overall_accuracy_correction, false_positives_num_correction, false_negatives_num_correction, true_negatives_num_correction, true_positives_num_correction, correction_time, pseudo_qty, extraction_time, ft_epochs, ft_time, ft_loss, ft_val_loss, ft_val_acc, pseudo_acc, pseudo_acc_corrected
 799820, 0.478748, 0.9688905003625816, 19264, 5618, 761614, 13324, 7.573525667190552, 0.9737653472031207, 14897, 6086, 765981, 12856, 7.61491322517395, all, 0, 47, 210.08970880508423, 0.024443799629807472, 0.02340131439268589, 0.9727501187767248, 0.9721912430296816, 0.970462103973394
