total_examples, threshold, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, prediction_time, overall_accuracy_correction, false_positives_num_correction, false_negatives_num_correction, true_negatives_num_correction, true_positives_num_correction, correction_time, pseudo_qty, extraction_time, ft_epochs, ft_time, ft_loss, ft_val_loss, ft_val_acc, pseudo_acc, pseudo_acc_corrected
 300000, 0.460235, 0.9382561478477429, 57, 4480, 34154, 34790, 3.5250909328460693, 0.9427879315741484, 8, 4196, 34203, 35074, 2.941389560699463, all, 0, 68, 533.1220374107361, 0.042195338755846024, 0.04058045893907547, 0.9564833333333334, 0.9580266666666667, 0.9692533333333333
