total_examples, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, threshold
300000, 0.8925572596997864, 2097, 5798, 32114, 33472, 0.6225406
300000, 0.917448047794668, 613, 5453, 33598, 33817, 0.6225406
