total_examples, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, threshold
300000, 0.909105755229243, 1882, 4797, 32329, 34473, 0.6718836
300000, 0.9345953375702563, 513, 4293, 33698, 34977, 0.6718836
