total_examples, threshold, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, prediction_time, overall_accuracy_correction, false_positives_num_correction, false_negatives_num_correction, true_negatives_num_correction, true_positives_num_correction, correction_time, pseudo_qty, extraction_time, ft_epochs, ft_time, ft_loss, ft_val_loss, ft_val_acc, pseudo_acc, pseudo_acc_corrected
 799820, 0.528839, 0.9760921207271636, 11983, 7139, 768895, 11803, 7.153606414794922, 0.9785414218199094, 9613, 7550, 771265, 11392, 7.669351816177368, r=3, 16.41288447380066, 45, 177.2777144908905, 0.005469143390655518, 0.005070568062365055, 0.9943160502565918, 0.9636443199719937, 0.9621877422420044
