total_examples, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, threshold
300000, 0.9212313387134089, 22, 5766, 34189, 33504, 0.52693033
300000, 0.9244158353860181, 7, 5547, 34204, 33723, 0.52693033
