total_examples, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, threshold
300000, 0.9381336672064887, 1892, 2654, 32319, 36616, 0.6780195
300000, 0.9637049033083382, 740, 1927, 33471, 37343, 0.6780195
