total_examples, threshold, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, prediction_time, overall_accuracy_correction, false_positives_num_correction, false_negatives_num_correction, true_negatives_num_correction, true_positives_num_correction, correction_time, pseudo_qty, extraction_time, ft_epochs, ft_time, ft_loss, ft_val_loss, ft_val_acc, pseudo_acc, pseudo_acc_corrected
 728160, 0.433817, 0.9424829500875128, 310, 7314, 80108, 44820, 8.402587652206421, 0.9464436598467016, 112, 6987, 80306, 45147, 6.910824775695801, r=3, 14.778377771377563, 67, 1362.5533151626587, 0.007577146869152784, 0.006147641688585281, 0.994255798174192, 0.9696824873654142, 0.9720116457921336
