total_examples, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, threshold
300000, 0.8465045385882065, 9147, 2132, 25064, 37138, 0.4
300000, 0.8740218559899838, 8035, 1222, 26176, 38048, 0.4
