total_examples, threshold, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, prediction_time, overall_accuracy_correction, false_positives_num_correction, false_negatives_num_correction, true_negatives_num_correction, true_positives_num_correction, correction_time, pseudo_qty, extraction_time, ft_epochs, ft_time, ft_loss, ft_val_loss, ft_val_acc, pseudo_acc, pseudo_acc_corrected
 728160, 0.402001, 0.9317928058422354, 258, 8783, 80160, 43351, 13.302550315856934, 0.935549821956666, 104, 8439, 80314, 43695, 7.223405838012695, r=5, 23.620182514190674, 45, 832.9246883392334, 0.0053004068322479725, 0.004216686822474003, 0.9971104708989265, 0.9643993078444298, 0.9667751593056471
