total_examples, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, threshold
300000, 0.9375484819204964, 1446, 3143, 32765, 36127, 0.66574764
300000, 0.9597310869476463, 358, 2601, 33853, 36669, 0.66574764
