total_examples, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, threshold
300000, 0.8724159986935398, 2245, 7130, 31966, 32140, 0.66233134
300000, 0.890325390236932, 1153, 6906, 33058, 32364, 0.66233134
