total_examples, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, threshold
300000, 0.9344048121283053, 2003, 2817, 32208, 36453, 0.66574764
300000, 0.9621126549720336, 692, 2092, 33519, 37178, 0.66574764
