total_examples, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, threshold
300000, 0.9071868918495938, 1883, 4937, 32328, 34333, 0.6780195
300000, 0.9320640709843361, 515, 4477, 33696, 34793, 0.6780195
