total_examples, threshold, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, prediction_time, overall_accuracy_correction, false_positives_num_correction, false_negatives_num_correction, true_negatives_num_correction, true_positives_num_correction, correction_time, pseudo_qty, extraction_time, ft_epochs, ft_time, ft_loss, ft_val_loss, ft_val_acc, pseudo_acc, pseudo_acc_corrected
 728160, 0.511356, 0.9158443478785684, 1503, 9652, 78915, 42482, 13.23730993270874, 0.9311138270263746, 700, 8431, 79718, 43703, 6.963816404342651, 40.0%, 0.10842227935791016, 31, 293.92301654815674, 0.0014152205549180508, 0.001006628735922277, 0.8873019415309082, 0.952367611513953, 0.9707536805097781
