total_examples, threshold, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, prediction_time, overall_accuracy_correction, false_positives_num_correction, false_negatives_num_correction, true_negatives_num_correction, true_positives_num_correction, correction_time, pseudo_qty, extraction_time, ft_epochs, ft_time, ft_loss, ft_val_loss, ft_val_acc, pseudo_acc, pseudo_acc_corrected
 300000, 0.454023, 0.9413862086797947, 1492, 2815, 32719, 36455, 3.480590343475342, 0.9652154978838067, 431, 2125, 33780, 37145, 2.8852031230926514, 40.0%, 0.03903508186340332, 21, 83.24246144294739, 0.002745201112702489, 0.002396519761532545, 0.9997916666666666, 0.8930233333333333, 0.9397866666666667
