total_examples, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, threshold
300000, 0.9313836229773683, 2332, 2710, 31879, 36560, 0.6660923
300000, 0.9581932744518992, 1086, 1986, 33125, 37284, 0.6660923
