total_examples, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, threshold
300000, 0.9046284073433949, 1747, 5261, 32464, 34009, 0.66574764
300000, 0.927777248540439, 426, 4881, 33785, 34389, 0.66574764
