total_examples, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, threshold
300000, 0.9019338332358025, 2405, 4801, 31806, 34469, 0.40202
300000, 0.9261577822838557, 1261, 4165, 32950, 35105, 0.40202
