total_examples, threshold, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, prediction_time, overall_accuracy_correction, false_positives_num_correction, false_negatives_num_correction, true_negatives_num_correction, true_positives_num_correction, correction_time, pseudo_qty, extraction_time, ft_epochs, ft_time, ft_loss, ft_val_loss, ft_val_acc, pseudo_acc, pseudo_acc_corrected
 799820, 0.530188, 0.9332312270260809, 49196, 4207, 731682, 14735, 6.988561391830444, 0.9604223450276312, 27420, 4235, 753458, 14707, 7.676376104354858, 60.0%, 0.12010860443115234, 43, 117.03458499908447, 0.018736546859145164, 0.017077535390853882, 0.9818085206138842, 0.9573616563726839, 0.9796441699382361
