total_examples, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, threshold
300000, 0.9369905145547829, 927, 3703, 33284, 35567, 0.50668037
300000, 0.9539064520080021, 142, 3245, 34069, 36025, 0.50668037
