total_examples, threshold, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, prediction_time, overall_accuracy_correction, false_positives_num_correction, false_negatives_num_correction, true_negatives_num_correction, true_positives_num_correction, correction_time, pseudo_qty, extraction_time, ft_epochs, ft_time, ft_loss, ft_val_loss, ft_val_acc, pseudo_acc, pseudo_acc_corrected
 799820, 0.525412, 0.9337876022104974, 48753, 4205, 732125, 14737, 6.921454668045044, 0.9601622865144658, 27627, 4236, 753251, 14706, 7.707906484603882, 70.0%, 0.12010908126831055, 39, 123.48631525039673, 0.02275351993739605, 0.02181425504386425, 0.9755838356776066, 0.9583231227026081, 0.9796216648745968
