total_examples, overall_accuracy, false_positives_num, false_negatives_num, true_negatives_num, true_positives_num, threshold
728160, 0.9360703723821594, 2590, 5884, 77828, 46250, 0.6166603
728160, 0.9550365139718752, 1153, 4807, 79265, 47327, 0.6166603
